player_name,rating
Brehze,0.8808857721936796
EliGE,0.8808857721936796
Ethan,0.8808857721936796
Stewie2K,0.8808857721936796
nitr0,0.8808857721936796
tarik,0.8808857721936796
Andersin,0.8808857721936796
FrostayK,0.8808857721936796
PureR,0.8808857721936796
Sharkie,0.8808857721936796
rabbit,0.8808857721936796
shonk,0.8808857721936796
zeptic,0.8808857721936796
MAC-1,0.8808857721936796
riku,0.8808857721936796
robby,0.8808857721936796
stellar,0.8808857721936796
thief,0.8808857721936796
AAustiN,0.8808857721936796
Hunter,0.8808857721936796
JazzPimp,0.8808857721936796
Junior,0.8808857721936796
Reality,0.8808857721936796
leaf,0.8808857721936796
nosraC,0.8808857721936796
zander,0.8808857721936796
C0M,0.8808857721936796
Keiti,0.8808857721936796
Polen,0.8808857721936796
fl0m,0.8808857721936796
zNf,0.8808857721936796
Bwills,0.8808857721936796
Sneaky,0.8808857721936796
Xeppaa,0.8808857721936796
ben1337,0.8808857721936796
cam,0.8808857721936796
curry,0.8808857721936796
vanity,0.8808857721936796
knarf,0.8808857721936796
Dirty,0.8808857721936796
Relyks,0.8808857721936796
kaboose,0.8808857721936796
neptune,0.8808857721936796
seb,0.8808857721936796
swag,0.8808857721936796
BOOBIE,0.8808857721936796
Fiziq,0.8808857721936796
PwnAlone,0.8808857721936796
roca,0.8808857721936796
Cooper-,0.8808857721936796
Zellsis,0.8808857721936796
food,0.8808857721936796
freakazoid,0.8808857721936796
Grim,0.8808857721936796
crashies,0.8808857721936796
mitch,0.8808857721936796
ptr,0.8808857721936796
droid,0.8808857721936796
floppy,0.8808857721936796
motm,0.8808857721936796
oSee,0.8808857721936796
shaw,0.8808857721936796
JMaldo,0.8808857721936796
RIKO,0.8808857721936796
RZU,0.8808857721936796
Welshy,0.8808857721936796
bite,0.8808857721936796
devastation,0.8808857721936796
nero,0.8808857721936796
picky,0.8808857721936796
shinobi,0.8808857721936796
tex,0.8808857721936796
ReckMONSTER,0.8808857721936796
Swisher,0.8808857721936796
autimatic,0.8808857721936796
koosta,0.8808857721936796
s0m,0.8808857721936796
Grave,0.8808857721936796
Input,0.8808857721936796
conman,0.8808857721936796
emins,0.8808857721936796
RUSH,0.8808857721936796
oBo,0.8808857721936796
EMUHLEET,0.8808857721936796
Theia,0.8808857721936796
artStar,0.8808857721936796
klaudia,0.8808857721936796
milk,0.8808857721936796
Oderus,0.8808857721936796
Infinite,0.8808857721936796
SicK,0.8808857721936796
yay,0.8808857721936796
Asuna,0.8808857721936796
Kanpeki,0.8808857721936796
contii,0.8808857721936796
Drone,0.8808857721936796
Hiko,0.8808857721936796
ULTRA,0.8808857721936796
cJ,0.8808857721936796
Shakezullah,0.8808857721936796
Snakes,0.8808857721936796
Spongey,0.8808857721936796
Voltage,0.8808857721936796
Lucky,0.8808857721936796
pwny,0.8808857721936796
wiz,0.8808857721936796
CLASIA,0.8808857721936796
Hiki,0.8808857721936796
JoshRT,0.8808857721936796
taboo,0.8808857721936796
Brian2K,0.8808857721936796
KmZ,0.8808857721936796
Powerzz,0.8808857721936796
cxzi,0.8808857721936796
4pack,0.8808857721936796
v1king,0.8808857721936796
Swahn,0.8808857721936796
ara,0.8808857721936796
figment,0.8808857721936796
AJaxz,0.8808857721936796
mdn,0.8808857721936796
chop,0.8808857721936796
grape,0.8808857721936796
naes,0.8808857721936796
RenZ,0.8808857721936796
dangle,0.8808857721936796
fdeN,0.8808857721936796
w0w,0.8808857721936796
ChurmZ,0.8808857721936796
Munk,0.8808857721936796
bron,0.8808857721936796
bthd,0.8808857721936796
dvl,0.8808857721936796
witmer,0.8808857721936796
wrath,0.8808857721936796
ashen,0.8808857721936796
Hoppin,0.8808857721936796
Huston,0.8808857721936796
Obs1dian,0.8808857721936796
jack,0.8808857721936796
tropiiical,0.8808857721936796
retrQ,0.8808857721936796
nguyen,0.8808857721936796
real_bM,0.8808857721936796
MoMo,0.8808857721936796
Slugy,0.8808857721936796
Cyrix,0.8808857721936796
EllisoN,0.8808857721936796
Handle,0.8808857721936796
TBECarter,0.8808857721936796
gDP,0.8808857721936796
Rampage,0.8808857721936796
Nifty,0.8808857721936796
ryann,0.8808857721936796
fRoD,0.8808857721936796
ShahZaM,0.8808857721936796
dapr,0.8808857721936796
kobruh,0.8808857721936796
xCeeD,0.8808857721936796
insky,0.8808857721936796
FugLy,0.8808857721936796
agony,0.8808857721936796
opportunity,0.8808857721936796
Jxwk,0.8808857721936796
Kwong,0.8808857721936796
amen,0.8808857721936796
eptima,0.8808857721936796
florgy,0.8808857721936796
dazzLe,0.8808857721936796
Makzwell,0.8808857721936796
Laski,0.8808857721936796
bee,0.8808857721936796
Axed,0.8808857721936796
DARYL,0.8808857721936796
jet-,0.8808857721936796
DaneJoris,0.8808857721936796
Douglas,0.8808857721936796
JoJo,0.8808857721936796
agM,0.8808857721936796
tconnors,0.8808857721936796
Lasu,0.8808857721936796
silenx,0.8808857721936796
yahoo,0.8808857721936796
sfX,0.8808857721936796
Conan-Kun,0.8808857721936796
NicholasP,0.8808857721936796
Tundra,0.8808857721936796
envy,0.8808857721936796
violent,0.8808857721936796
BAx41,0.8808857721936796
