player_name,rating
ArcticLights,0.86
Areduck,1.02
Aree,1.0479166666666668
AreoX,0.19
Ares,1.07
Argency,1.0620754716981127
Argent,0.8233333333333333
Ari,0.83
Ariina,0.8939999999999999
ArizoN,0.9333333333333332
Ark3M,0.5
ArmiN,0.7600000000000001
Armiand,0.8766666666666666
ArnoZ1K4,0.64
Arnold B,1.02
Aron,0.715
AronOlafs,0.545
Arrjay,0.42
Arsha,0.18
Art,0.9866666666666669
Art1st,0.8947887323943662
Arterious,0.54
Arthas,0.74
Artill,1.033893129770992
ArtyKiller,0.855
AsLanMashadoW,1.011
AsaMoa,0.74
Ashil,0.8233333333333333
AsianFs,1.2
Asils,1.125
Askew,0.685
Assailant,0.84
Astroo,0.9940206185567012
Asuna,1.1396296296296293
Asutoro,0.59
Atanomic,0.71
Atikas,0.91
AtriX,0.54
Attacker,1.1708595387840675
Attackerinonono,1.2633333333333334
Attention,0.91
Attiaz,0.7962500000000001
AudDzh,0.88
Audi,0.67
Audisho,0.9875
Aunkere,1.0371428571428571
Aurelle,1.04625
Avator,0.8200000000000001
Avenger,0.46
Average,0.68
Average Joe,1.3733333333333333
Avg,1.0414285714285714
Avirity,0.8909999999999999
AvovA,0.8789999999999999
Avrick,0.69
AweN,1.0816666666666668
Awien,0.9919047619047618
AwoL,0.6
Ax1Le,1.110443037974683
Axcrrrul,1.07
Axed,0.9970833333333334
Axii,1.0474999999999999
Axtique,0.645
Ayanox,1.0599999999999998
Aycer,0.9953623188405796
Ayeon,1.0744999999999998
Ayes,0.9190476190476189
Ayrez,1.1063529411764703
Ayumi,0.804
Ayz,0.86
AzeN,1.18
Azioom,0.76
AznNightHawk,0.9666666666666668
Azylu,0.6275000000000001
Azys,1.1949999999999998
Azza,0.97
B-Con,0.8766666666666666
B-rand0m,0.735
B.,0.96
B0n3®,0.7666666666666666
B1GGY,0.818
B1G_Millz,1.17
B1LL,1.245
B1NGO,0.9581250000000002
B1T,1.1061111111111115
B1ad3,0.8734090909090907
B1ny0u,0.26
B1ueSky,0.4
B1ysk,0.41
B2K,0.84
B3LS,0.96
B3chmann,0.8049999999999999
BADFACE,0.7779999999999999
BADlove,0.72
BALEROSTYLE,1.0990909090909091
BARBARR,1.0582073434125272
BARNAKY,0.86
BARRAGE,1.01
BARTER,0.87
BAS,1.0144444444444447
BASE,1.0880701754385964
BASS,0.9566666666666666
BASiC,0.8828571428571427
BATISTUTA,0.9233333333333333
BAU3R,0.71
BAYDIR,0.84
BAx41,0.9650000000000001
BB,1.0550000000000002
BBQ,0.5925
BBo,0.43
BDSM,0.9393333333333335
BEARD,1.0883333333333334
BEAST,0.7183333333333334
BEASTy,0.7985714285714284
BEENYVEER,0.55
BEEO,0.77
BELCHONOKK,0.9933333333333332
BENDJI,1.079124087591241
BENJYY,0.89
BENZ,0.9145454545454544
BERRY,0.9685440613026819
BFR,0.8166666666666668
BGD,1.01
BGS,0.515
BIEL THE MAGICIAN,1.1242857142857143
BIGBOSS,0.52
BILL,0.6
BK1,0.9166666666666666
BKK,0.67
BKZ,0.8560000000000001
BL1TZ,1.133421052631579
BL4CK_J,0.8500000000000001
BLAZTER,0.39
BLOODZ,0.9031746031746032
BLU3,1.0741666666666667
BLUEE,1.0406730769230768
BMLN,1.0266666666666666
BMO,0.32
BONA,0.9781422924901183
BOOBIE,1.013714285714286
BORKUM,1.1137068965517243
BORO37,0.7849999999999999
BOROS,1.3250000000000002
BOWMAN,0.625
BPIZZLE,1.06
BPO,0.54
BRACE,0.8716666666666667
BRANTED,0.9666666666666665
BREEZY,0.575
BRLE,1.016
BRNWOWZK1,1.0466666666666666
BRNZ1K,0.9616129032258063
BROKEN,0.8300000000000001
BRQN,0.783
BRUNO,1.119411764705882
BTN,1.060982658959538
BUBBIS,1.0143749999999998
BUGSYTHEBEAN,0.762
BULI,0.73
BURNNNN,0.5566666666666666
BURNRUOk,1.0802247191011236
BYRTz,0.65
BaDMaN,0.9091304347826087
BaGyZ,0.45
BaNaNaZz,1.1442857142857144
BaWaN,0.625
BabaThebeast,0.79
Babalooba,0.6333333333333334
Babu Jalela,0.61
BabyBoy,0.9313636363636366
BadBull,1.12
Badddyyy,1.04
Badshah,0.9297058823529412
Bagel,0.25
Bagelboy,0.595
Bak1,0.74
Bakken,0.405
Baldacci,0.46
Baltec,0.8657142857142858
BanGa,0.9300000000000002
BandiCoot,0.81
Bandit,0.895
Bangsi,0.39
Banjo,0.97
Banteng,1.1690909090909092
Barbara,1.1400000000000001
Barbarian,0.94
Barcode,0.9899425287356325
Barken,1.0331914893617022
Barkk,1.16
Baro,0.83
Bart,0.835
Bart4k,0.98
Basso,1.058541666666667
Bathtub,0.79
Batistuta,0.9666666666666667
Bauer,0.8830769230769232
Bawky,0.795
Bayau,1.19
Bazooun,0.952
BeTrAy,0.9066666666666666
BeZ,0.65
Beaan,0.98
Beast,0.6966666666666667
Beaux,0.59
BeeTee,0.8979245283018867
Beeeno,1.2766666666666666
Beef,0.6
Beik,0.7949999999999999
BekSih,0.903225806451613
BelieveR,0.8866666666666665
Bella_Swan,0.54
Belmont,1.09
Ben95,0.6699999999999999
BenJ,0.8545454545454546
Benji,1.08
Benkai,1.2192999999999994
Benmytot,0.77
Bennet,0.6157142857142858
Beno,1.08
BerSeCkaZo,1.018571428571429
BerZaK,0.5
Berghy,1.0427777777777782
Bernard,0.9724489795918368
Berzerk,0.7566666666666667
BesT,0.92
Beslag1c,0.37
BestronG,0.8933333333333334
Beway,0.92125
Bewd,1.0783333333333334
Bewgz,0.7929999999999999
Bexey,0.89
BhT,0.8300000000000001
BiBiAhn,1.0699999999999998
Bibby,0.46
Bibu,1.1416666666666668
Bice,0.7566666666666667
Biff,0.92
Big Bear,0.8533333333333334
Big O,0.94
BigDaddyLemon,0.94
Bigas,1.28
BigggD,1.0176923076923077
Biggie,1.0275
BiggyGreen,0.8587096774193547
BillyButtcheeks,1.23
BinaryBUG,0.8383333333333334
Bincrazy,1.01
BioX,0.9
BioticRain,0.95875
BishUP,0.9247999999999997
Bissen,0.925
Bitchplz,0.9033333333333333
Biuckmt,0.925
Bizu,0.68
Bjarni,0.79
Bjor,0.59
Bl1nk,0.74
Bl4ckiice,1.0765217391304345
BlaZe,0.8616666666666667
Blacc,1.1044444444444443
Black,0.91
Black Dorf,0.8769230769230769
Black0ut,1.18
BlackEagle,1.026
BlackJack,0.89
BlackMamba,1.0417346938775511
BlackSheeP,0.57
Blacklife,0.9666666666666668
BlackouT,0.8821052631578946
BlackwolF,0.915
BlackyBeast,0.835
Blairski,0.6599999999999999
Blairzey,0.72
Blaizen,1.1124999999999998
Blakers,0.9611111111111111
Blame,0.7516666666666666
Blandfers,0.9385714285714286
Blanke,0.66
Blaq,0.8150000000000001
Blasdfa,1.03
Blast,1.0744444444444445
Blastinho,1.0465999999999998
Blayze,1.01
Blenz,0.76
Bliz,0.7799999999999999
Blizzard,0.93
Blo3y,1.32
Blogg1s,1.0842857142857143
Blondie,0.4
Bloody Elf,1.0694594594594597
Bloominator,1.115
Blote,0.9400000000000001
Blue,1.0985
BluePho3nix,1.076470588235294
BlueSky,1.0588888888888888
Bluedee,0.6749999999999999
Blueside,1.58
Bluesummer,1.0566666666666666
BluffeuR,0.7350000000000001
Blytz,1.0991836734693878
BnTeT,1.2756958762886603
BoLTz,0.6799999999999999
BoNo,0.9850000000000001
Bo_oM,0.5666666666666667
Boaster,1.1099999999999999
BobZ,0.9630434782608696
BobblezAx,0.86
BobbyG,0.76
BobbyO,0.6566666666666666
Bobini,0.71
Bobosaur,1.0596323529411766
Boevje,0.75
BolZ@rd,0.5800000000000001
Bolin,0.9033333333333334
BollocKs,0.7250000000000001
Bombfactory,1.1633333333333333
Bombinator,0.7433333333333332
BondF,1.0616666666666665
Bondas,0.9553333333333333
BoneStorm,0.82
Bonecold,1.19
Boo,0.963
BooMie,1.0494999999999997
Boombl4,1.1131347962382443
Boontjie,0.44
Bordel,0.9028571428571429
Borgmästarn,0.7849999999999999
Born^,0.7769230769230769
Borsuq,0.9600000000000001
Botrik,0.44
BouLy,1.0110447761194032
Bouchard,0.878421052631579
Bowen,1.002
Bowie,1.15
Bowie$,0.9075000000000001
Boxeryedig,0.64
Boxv,0.66
BoyLoy,1.005
Bozydar,1.0
Bozz1e,0.315
Br0die,0.945
BrN,1.008265306122449
Brans,0.8300000000000001
Brathe Ø,1.0066666666666668
BrauJ,0.8816666666666667
Brehze,1.1913068181818176
Brian2K,0.8357142857142857
BrianD,1.05
Bricky,1.048
Briggan,1.01
BrightBlaze,0.29500000000000004
Brille,0.8087500000000001
Brilliance,0.8200000000000001
Brimo,0.8896774193548389
Brite,1.0652000000000001
Brody,0.85
BrokenGears,0.64
Brollan,1.1353235294117643
Brook,1.0244444444444445
Brun0,0.8
Bry4n,0.9
Bryan,0.76
BryanDL,0.85
Bryaz,0.9733333333333333
BuCh3R,0.9450000000000001
BuJ,0.9396666666666669
BuNTy,0.9199999999999999
Bubbert,0.9
Bubzkji,1.134621409921671
BuckkySP,0.27
Buffs,0.54
Bug,0.16
Buju,1.0229411764705882
Bulkymarko,0.97
Buller,0.9071428571428571
Bullersen,0.27
Bungee,0.66
Bunke,1.1133333333333333
Bunny,0.8852000000000001
Burbul,1.205
Burn,0.9349999999999999
Burt^,0.9339999999999999
Bustem,0.8184375000000002
Busterrr,1.0109090909090908
ButterK,0.7333333333333334
Butters,1.1056198347107433
BuzzK,0.25
Buzzy,0.97
Bwills,1.0685616438356165
BxbyJ,0.892
Bymas,1.09
Byr9,0.7200000000000001
Bz,0.8225
BzZ,0.81
Bååten,1.062291666666666
C0M,1.0369354838709677
C0NVICT,1.0915384615384616
C3LL,1.225
C3dril,1.04
C3v1n,1.33
C4ppy,0.92
C4rlito,0.9892857142857141
C7upiX,0.9933333333333333
CAHBKA1NFA,0.83
CAN7ONA,0.43
CANKU7,1.071111111111111
CAREY,0.73
CARLOS,0.79
CAuMOH,0.9166666666666666
CBG,0.5900000000000001
CCTEX785,0.99
CD-vitamin,1.1600000000000001
CEKKA,0.9053333333333334
CEQU,0.97
CERIIZZN,1.15
CEYN,0.9221052631578948
CEpr,1.192
CG1980,0.57
CHADO,0.8400000000000001
CHANKY,0.52
CHAPMAN,0.9324444444444446
CHEHOL,0.9229577464788731
CHEWiFUL,0.9916666666666666
CHIKIBRIKII,1.05
CHIMEI,0.979655172413793
CHOT,0.9400000000000002
CHR1SSY22,0.8
CHRONOS,0.89
CHRiSOAOW,1.068145695364238
CHS,0.81
CHarisma,1.1219999999999999
CINDER,0.9569565217391304
CISU,0.8666666666666666
CJ,1.1640000000000001
CJack,1.27
CJy,0.7533333333333333
CKF,0.9100000000000001
CL0SEBOX,1.035
CLASIA,1.0666666666666667
CLN,0.87
CMEPTb,0.865
CMX,0.895
COCAINE,0.655
COLDYY1,1.1166999999999998
COLON,0.9775
CONNOR93,0.9998214285714281
CONNORS,0.935
CORBIN,0.6000000000000001
CORINTHIANS,0.52
COXA,0.66
COcoSUPERSTARS,0.73
CPTT,0.63
CRAZY_KING,0.8300000000000001
CREA^,1.0352173913043479
CRMJ,0.6359999999999999
CRO,0.74
CRUC1AL,1.1240983606557382
CRUEL,0.56
CSDN,0.42
CUORE,0.57
CYHT,0.5
CYNEX,0.9
CYPHER,0.9733333333333333
Ca7s,0.86
CaLix,0.91
CaNNiE,1.0885526315789475
CaPPiNg!,0.9847826086956523
Cabbage,0.3833333333333333
Cabbi,1.086458333333333
CacaNito,0.985
CagXD,0.835
Cakeyy,0.75
CalaMiTY,0.835
Caliph,1.0399999999999998
Calyp,0.41
Calyx,1.1960133630289531
Camilo195,0.77
Camper>#,1.12125
Candy,1.163
Capaldi,1.07
Cappeh,0.72
Capricorn,0.8
CaprixD-,0.8471428571428571
CaptaiN,1.15625
Captain,0.8400000000000001
CaptainAllen,1.16
CaptainZolo,1.3325
CarboN,0.859090909090909
Carcass,1.0590756302521012
Carms,0.75
Carnissa,0.84
Caroline,0.8333333333333334
CarrioN,1.095
CartujAs,1.0875
Cast,0.97
Castamere,0.62
Castle,0.9149999999999999
Castz,0.8124999999999999
Cataclysm,0.84
Catalyst,0.8441176470588235
Cate,0.9667692307692306
Cave,0.24
Cayrin,1.205
CeLesTiaL,1.0425
CeRq,1.1983747609942628
Cedii,0.898421052631579
Celebrations,0.9888888888888889
Celine,0.6657142857142857
Celrate,1.087258064516129
Celtix,0.64
Certus,0.7841176470588235
CeyL,0.971
Ch0zen,0.71
Ch2ese,0.7733333333333334
ChEekz,0.929230769230769
Cha0tiX,0.82
Chachan,0.18
ChadMeister,0.855
Chainyz,0.48
Chaka,1.0150000000000001
Chalalalala,0.6133333333333334
Champ,0.38
ChanZ,0.9023076923076923
ChangHoon,0.83
Chaotix,1.12
Chappie,0.2966666666666667
Chappy,0.59
Char,1.0294545454545452
Charley,0.874
Charybdis,0.7733333333333333
Chawzyyy,0.9175
Chaz,1.165
Che,0.69
CheXie. ,0.585
Cheater,0.9100000000000003
Cheaterpan,0.52
CheckerEight,1.0933333333333333
Cheese,0.82
Cheetah,0.7800000000000001
CheiHay,0.235
Chem1,0.81
Chemii,0.8100000000000002
Ches,0.485
Chester,0.9233333333333333
Chewie,0.8094117647058824
Chi,0.8933333333333334
Chihab,1.205
ChildKing,1.0636363636363637
Childky,0.9266666666666667
Chill,1.0574999999999999
ChillDeep,1.2133333333333336
Chilla,0.98
Chilled_Dan,1.088888888888889
Chimmy,0.9233333333333333
Chipo,0.936315789473684
Chirik,0.22
Chirry,0.81
Chiswell,0.9129411764705885
Choco,0.8674999999999999
Chocolates,0.52
Choice,1.0999999999999999
Chompo,0.16
Chord,1.0
Chr1Zz,1.1105263157894736
Chr1s,0.8160000000000001
ChrisMaQ,1.023235294117647
ChrisWa,0.855
Chrislaren,0.745
Chrissy,1.1833333333333333
Christoffer,0.5366666666666666
Chrolain,0.64
ChroniC,1.1083333333333334
ChuChub,1.0155555555555558
Chub,0.8895424836601304
ChuckNii,0.9400000000000001
Chugs,0.96
Chuky,0.9171874999999997
Chupudding,0.64
Church,0.9304705882352942
Church-1k47,0.615
ChurmZ,0.8977777777777778
Churra,0.9
Chuti,1.0983606557377052
Chuuuda,0.47
ChwE,0.63
CiNNe,0.8814285714285715
Cicatriz,1.0440000000000003
CigaretteS,1.158510638297873
Cindertv,1.12
Ciocardau,0.9395652173913043
Cirrus,0.46
Cizzx,0.761
Ck--,0.9459259259259257
ClOnE,0.84
Cla,1.0547619047619048
Clark,0.8600000000000001
Clash,1.0627272727272725
Claw_,1.005
CleanUpGuy,1.0899999999999999
Click-,0.9748235294117649
Clon1x,0.81
Close,0.74
Clown.Y,0.54
Cludi,0.834
Clumsy,0.32499999999999996
CoLLeR,0.715
CoSa,0.9533333333333334
Coachella,0.79
Coco,0.7366666666666667
Coda,0.59
Codey,0.8837499999999999
Codyy,0.81
Coffee,1.0633333333333335
Coin,0.8733333333333334
CokeA,0.49
Coldbro,1.08
Coldinho,0.96
Coldness,1.1575
ColeUP,0.9166666666666666
Colo,0.59
Colona,0.982
Complox,0.37
ComputerGeeK*,0.57
ConTacT,0.9325
Conan-Kun,1.0985714285714288
Concussive,0.54
Confuse,0.64
ConjuxXx,0.72
Console,1.0422166246851388
Consp1racy,1.2816666666666665
Contrail,0.6466666666666666
CooL,0.9325000000000001
CoolKids,0.95
Coolkids,0.875
Cooper-,1.1389667896678968
Copr0,0.43
Corbi,0.73
Corbin-hax-,0.6799999999999999
Corbris,0.8
Coronaz,1.0146153846153847
Cortunix,0.5933333333333333
Counter freak,0.52
Courtly,1.15
Courty,0.8300000000000001
Coverh3ll,0.41
Cozmo,0.445
Cozyyy,0.755
Crackhead,0.72
Crafty,1.19
Craftyy,0.63
Crankz,0.7966666666666665
Crash,0.92
CrasheR,0.8933333333333332
Crawfish,0.805
CrayZ,0.74
Crazigl,0.774
CrazyM3nX,0.73
Crazyy,1.0025000000000002
CreZe,1.075
Creach,0.68
Creakz,0.63
Creative,0.7450000000000001
Creed,0.59
Creeper,0.59
Creeping,0.7514285714285714
Crenshaw,0.915
Crews,0.8114285714285714
CricK,0.82
CrimZM,1.05
Crispy,0.9131250000000001
Crityourface,1.0514678899082566
Critzby,0.535
CroOked,0.65
CroSSx,0.73
Crocodile,0.8075
Cromwell,0.505
Cron,0.8675
Crondle,1.4
CronuS,0.85
Crouchy,1.0833333333333333
Crucial,0.6875
Crunchy,1.0068
Cruz,0.9633333333333333
Cryptic,0.9171428571428571
Crypticly,1.06
Cryptik,0.858
Crystal,0.7566666666666667
CsGoSnex,1.0174999999999998
CuZ,0.77
Cud,1.135
Cunha,1.004035087719298
Cunning,0.9275000000000001
CutzMeretz,0.505
CyReX,0.67
Cyanide,0.69
CyberFocus,1.0859090909090905
CyderX,1.02
Cypez,0.8533333333333334
Cyrex,0.435
Cyrix,0.87
Cyrus,1.005
Cyrusjr,0.9
Czapel,1.026
D0cC,1.0863333333333332
D0ffy,0.9866666666666667
D0rev1,0.81
D1E,1.045652173913043
D1medroL,0.8331249999999999
D3,0.9985714285714286
D3N,0.81
D3x,0.865
D4RR3N,0.98
D4ng3r8,0.64
DAAAAAAFF,0.97
DAMAGE,0.7633333333333333
DAMi,1.04
DANI,0.6883333333333334
DANSKY,0.81
DANVIET,1.0046153846153845
DANZ,0.9598557692307692
DARKY,0.7657142857142857
DARVEX,0.88
DARYL,0.77
DASTAN,0.958
DAVEY,1.030635359116022
DD,1.1766500000000002
DDG,0.45
DEAD,0.9326086956521737
DEATHLESS,1.1223076923076922
DECI,0.86
DEFINE,0.8233333333333334
DEFQONZ,1.035
DEJV,0.8
DENZSTOU,0.9868421052631579
DEPRESHN,1.2775
DESIRE,0.8480000000000001
DESPE,1.0956018518518515
DESTROYER,0.95
DEV7L,1.0765016501650164
DEVIL,1.0386084142394816
DEX,1.2
DEik,0.8766666666666666
DEv,0.9022222222222221
DFOX,0.85
DG,0.9731578947368422
DH,1.0685714285714285
DIOXIDE,0.865
DIR,1.24
DIRS,0.59
DIVINE,0.84
DJ Cola,0.88
DJJ,0.9566666666666667
DJOXiC,1.138880597014926
DK,0.6766666666666666
DKN,0.8790909090909089
DKingmeister,0.94
DMN,1.04
DMXDMX,0.47
DORFEN,1.0818181818181818
