player_name,avg_rating
KRIMZ,1.079634785383498
flusha,1.1005661054646032
pronax,0.8808717647180652
vuggo,-0.03747216000000009
LeX,0.857205445534454
Xp3,0.9009886780415278
anger,0.9917124490642026
desi,0.9638163063795205
flowsicK,0.8645714250732149
olofmeister,1.0873118510038589
RUBINO,0.9971195827284121
k0nfig,1.1452500143204782
Delpan,0.2819565333333333
YOUYOU,0.9491464855124552
AZR,1.074801529724129
Havoc,0.3728335653590682
SPUNJ,0.712939114074275
jks,1.1522214749940711
yam,1.1131833379792695
MUTiRiS,1.0447182536583475
Faris,0.1689078922558922
B1ad3,0.8340572426030421
WorldEdit,1.115212196908916
bondik,1.0791158025827676
markeloff,1.0318259940028423
Anomaly,0.2955745902715094
MAiNLiNE,0.8835420170223863
Relyks,1.0547504641299443
Uber,0.9104666019943323
koosta,1.0828526191441905
HandleD,-0.011290764895330171
Wade,0.20902997970085474
emode,0.8847551300443759
glorinsz,0.8924589911456544
miKnutty,0.5318292731713955
APE,0.8815891321481024
bee,0.9295229263516582
btk,0.45768757973780605
dsr,1.0012004562984935
no_one,1.0422904231747263
DAVEY,0.9956642658081702
SileNt,0.9771402102842912
arya,0.892742223458122
just9n,1.007678341965186
streboR,0.7417900071414445
swag,1.2024398974035706
FGB,0.3419495613553113
OCEAN,0.7502220921826998
els,0.8958796912274996
hades,0.9472620400404053
inVert,0.7664535117956384
HEN1,1.163942407106049
LUCAS1,1.0611855027910169
SHOOWTiME,1.0475765573199236
TACO,1.0054223991460978
fnx,1.1300304297162131
Stewie2K,1.1645639636691278
bENITA,0.9142302504868257
cath,0.9040684926164957
di^,0.9997246246863957
kiko,0.8918236806941774
mOE,0.7533253200649856
missharvey,0.726330530127566
n2g,0.7708126767392557
potter,0.8121395795859666
ANGE1,1.032964650619376
STYKO,1.0603856542296692
kUcheR,0.9358113246783397
oskar,1.176250035897466
starix,1.0082670489354435
znajder,1.0627674565956209
Xyp9x,1.1348833881074922
cajunb,1.0935279428120876
device,1.2266423205204113
dupreeh,1.1754389153591545
karrigan,0.9435630887449092
Shara,0.8801840364752849
DavCost,1.124370785633684
Toy,0.9458574698588609
zonic,0.8107495578018148
Maniac,1.0182915714354104
AcilioN,1.013396920655335
Friis,1.0135541732872473
MODDII,1.0528830782845824
Magisk,1.2145647412829303
mouz,1.1424559321324068
Spiidi,1.0578876857060566
Savage,1.1686618145760608
advent,0.9738825950182235
aumaN,1.147082773788288
tb,1.134947204103665
zhokiNg,1.2071442382379785
pyth,0.9764321128722498
GrumpiX,0.46658802837606833
Lucky,1.1190581870417
MORViD,0.46797411999999994
N4j,0.8106001483620184
cuse,1.0047197079876138
recky,0.6152642441164969
Char,0.983459280791874
Professor_Chaos,0.8382269604881647
abE,0.9233615567352655
flashstep,0.8048745386641897
focs,-0.014870812560386498
jasonR,0.9209511648596636
joshbM,1.030678453937623
virtus,0.8404895226192404
Brehze,1.221883636766651
Slemmy,0.8887870928855189
repo,0.9717832849414997
El Patron,0.9599924228499257
Fox,0.5820121757892346
ROBO,1.071917827781576
facecrack,1.1053218685892365
hoax,0.13843927692307692
jmqa,1.0026868355321565
pixel,0.2100912307692307
spaze,0.9746862719449806
ub1que,0.941579526112463
waterfaLLZ,1.019358588599302
1uke,1.007689169268488
COLDYY1,1.142940915640678
chopper,1.0390490737016629
fenvicious,1.032729803302038
hutji,0.977990620684124
jR,1.0402759034570848
keshandr,0.9786536724323892
mir,1.1452506543262364
rommi,1.1116663409603718
vvalter,0.6134030844973566
CyberFocus,1.0233827833142386
FANAT ROCKA,1.0407589244515285
It's my,0.927490496177551
balblna,0.9698603385072636
dERZKIY,0.9384216648253646
electronic,1.2099668927590719
fix,0.8500473725896517
spaz,0.9574116719673347
spiker,0.8557214948355663
uNdo,0.983628764715729
AdreN,1.0808056716356274
AiyvaN,1.1052898518514056
Dosia,1.010109237201291
Pancher,0.6903196596935136
crush,0.9688026758591125
def,0.9482032108011211
hooch,0.9421854610250127
mou,1.1258443966764475
smike,1.0619943175378035
wayLander,0.9526231045392413
Zero,1.0961896720880646
KarriBob,0.8392434503010965
Nami,1.0191961336872635
breAker,0.8998366113731916
havoK,1.1506480307682239
k1tkat,1.0694400146938874
BURNRUOk,1.081427448247317
Kaze,1.2597131368478875
Lightstep,0.8752577163329077
acAp,0.9759592499872786
aimaNNN,0.9589470675776992
dexter,1.2650379000018088
izzatR,1.0548834570368317
topguN,0.7162917279767378
xevR,0.888063908378589
zewsy,1.1685602119458411
!99,-0.16088949758454113
EygisK,0.4760162659138971
Kny,0.4274338550724638
XbOx,-0.20542974396135275
dz,-0.16034879710144928
REZ,1.1178099943276703
draken,1.1384141582893652
mOkEn,0.9954492098205243
pNshr,1.003452929277624
rezex,1.041058156229102
zehN,1.166489487578187
DEVIL,1.0200248797994296
Davidp,1.1196815726906995
Fuks,0.8344045778887544
bodyy,1.0259916340658382
kRYSTAL,0.9584402222681417
matHEND,0.8827082091582588
mikeS,1.0314925015043055
tabseN,1.1864280624054049
tahsiN,0.9607262318260107
to1nou,1.0144803771362338
KAB0M,1.0440633485581368
khobra,0.89591199039613
maektig,0.9423322134047405
t3h f4rm3r,0.8921459581904259
xelos,1.0216500006406992
BARBARR,1.0525994257162843
BENDJI,1.076349351213212
DeadFox,1.0030228096011828
berg,0.4943945445309336
cype,0.6340059546124053
dumz,0.9921860754147107
flash,0.9735426023360347
maeVe,0.9959007470935367
tabu,0.6115530094631002
zende,0.9828944593096226
Machinegun,1.067897556273454
Menace,0.5056595965497129
Tsogoo,1.0613721433551253
Zilkenberg,1.0535823738599706
ncl,0.9646231981131036
juho,1.0699443793187813
stonde,1.0131037695956782
suNny,1.1572337510564017
xartE,0.977773844269003
SAGGERTON,0.9710835565017344
Twista,0.8021675173332784
ZOREE,1.1304809324583458
sAw,0.9860344840117964
xseveN,1.0747927284190293
BouLy,0.9721671136118267
Dewid,0.8122928284769458
HUNDEN,0.8879699522819167
PERCY,1.0531031058756148
PetitSkel,1.0325115458784242
Snappi,1.0488021743380884
XpG,0.8874707504379357
gla1ve,1.1075521334580016
smF,1.0129319565061659
cheti,0.927973253078596
fejtZ,1.1947779599530999
HaRts,0.47678406898656894
MAJ3R,1.040695480761505
SIXER,1.0117871091826431
fisheR,0.9283691680010466
fxy0,1.2432149755258695
Krewmer,0.9594115015264744
MomentPlz,0.7157920972230378
es3tag,1.1112280580043412
hiffer,0.9408520396979713
st^,0.8436553707454734
s1mple,1.3465202757620214
Maziaz,1.014247412311825
Kairi,1.056003536043716
TorPe,0.9491741569264147
kanarito,0.9808454652496476
loWel,1.149195979231243
mixwell,1.1667458011878766
Blastinho,0.9418339770581761
EasTor,1.0643533525000173
FlipiN,0.9346240555303139
enanoks,0.898025176855235
nmt,1.0263967566080006
SKYTTEN,1.1355623393602825
Chuti,1.0393611308713437
SecretAgent,0.8079073679095087
k1Nky,0.9919350500233903
spaydeR,0.950990496721249
v1ko,0.8579503286665486
yay,1.1043669803525311
felps,1.1502483078589332
LEGIJA,0.9560397653600319
ptr,1.162736145296472
Mystic,1.0584990106744296
PAINT,1.0450643565130402
Polly,0.9781231896084155
Skurk,1.1113914260948323
maak,0.9269161423244426
ALEX,1.0944111860333163
Lambert,0.9969684288009857
LoWkii,0.9613020256428004
eTRR,0.16114335999999996
mistou,0.9977170695276255
xms,1.0189628184972233
BnTeT,1.294069623051932
Rap,0.9497260570240729
Zac,1.131486618380379
bali,0.7982515367642207
cLb,0.9347720835667056
crazyguy,1.1021451744431339
d@rklord,0.9671135479178951
eL,0.8017304000200712
fake,1.0714182765818656
xccurate,1.1591209883584068
crisby,1.0071452281629747
keev,1.0796543791221622
kzy,1.0218742811696102
stfN,1.0954466883620817
tiziaN,1.0749385743533275
Nifty,1.0295282022286951
Twistzz,1.2284443118851147
rooRoooo,0.9593262852924017
MINISE,1.1063173429597855
Barcode,0.9655912649575044
FoDa,0.8184665376254653
NEY,0.7616293517220836
gabesson,0.9981309455392136
kolor,1.0685623219282494
Pizituh,0.9843585534023052
riis3d,0.9650717544947445
rmn,1.058154276301816
zpr,0.9542025952562057
Ethan,1.1729007208364959
JoshRT,0.9108764457329851
MAKKA,1.1026707952225152
SicK,1.1418143636969076
cutlazz,0.8818873595382394
sayonara,0.8301141700098735
vice,1.0655391566472576
BLOODZ,0.9267914923025978
KILLDREAM,1.0060461524146074
ScRm,1.0772603597965036
ZELIN,1.0436184227842666
cristian,1.0342121423695079
zlynx,0.8502198061227749
Calyx,1.2284900719343235
DJOXiC,1.141146739362968
LETN1,1.1045525629613233
SAHBAZ,1.3887806153846154
SasuKe,1.0830221116738803
axeler4,0.9419534623476051
emi,1.0516324263045322
gAndhi,1.0524936694625213
nexa,1.2008234135840918
woxic,1.220841879422663
AERO,0.9180279507485395
Dave,1.0549038306963223
FLMZ,0.7408757962629059
Foking,0.7407675062704439
krii,1.0096513403669662
millen,0.980749041542411
atter,1.0051122120666283
darti,1.0552456922389608
decent,0.961384766568714
downie,1.1024428009526146
malle,0.9459740876786323
DREAM,0.8513177622772554
Lumji,0.914611469726769
MusambaN1,0.9725461888660507
SOKER,1.0493107796571561
arki,0.9777338495913726
donQ,1.0268923062330604
redSNK,0.7118341222582996
roma,0.6580069177075288
shaney,1.0172568712310588
arch,1.0040682038377389
tonyblack,0.9746554809006078
JinNy,0.9358740967345285
Kntz,1.1345698666520854
MAIROLLS,1.0764865905743808
Olivia,1.155807841771756
RoLEX,1.0497825462151544
Benkai,1.2190569868369445
ImpressioN,1.088899931513339
Rede,0.7506412860026811
lUMBERJACK,0.9715806863178326
splashske,1.1816738217533242
USTILO,1.0935181460221366
LOMME,1.0277934296668936
Lekr0,1.1084341139222085
cadiaN,1.1237224461086515
glace,1.0652079991640726
kHRYSTAL,1.0633880714873005
pauf,1.0620652599201847
twist,1.1288968083981195
wenton,1.0308854351985524
Jumpy,0.8348519349407232
DomiNate,0.9222337438117029
HS,1.088920745628691
quix,0.9990855650808097
tease,0.9305765473327167
RobbaN,0.6625640224887557
zbM,0.49693487999999986
AM,0.7163089019607843
dephh,1.064031343056418
shinobi,0.8569783240132646
witmer,0.9332788221568715
fRoD,0.6627532550366984
mitch,1.1115732807101393
HSK,1.1001297767318932
STABA,0.7957263170752875
Sound,1.106209986683044
XigN,1.2679210390903197
YukiStyle,1.0662763381111393
akioni,0.9879658835709686
impalement,0.8967120480801182
rindA,1.0488413925976041
shoushi,1.132097259259259
zeff,1.0941592275682834
maxie,1.0179433259646138
novel,0.9663005923396263
s3mig0d,0.703814976517591
Dima,1.0490966123822698
S0tF1k,0.9952296808353427
fAst,1.0316917644044439
liTTle,1.1357084338746755
roman,0.9526470493933011
robiin,1.0477062061354425
MAIDHEN,0.9701158650571383
META,0.6481028148584628
Polox,0.9600133025892195
TiduS,0.7730037439613526
jarod,0.8245827449215666
disco doplan,1.1057978080357034
freddieb,1.0836097418510093
DESPE,1.0434744329427907
TuGuX,0.9585389167215667
XANTARES,1.301853990643527
ngiN,1.0040244760483656
paz,1.1631887149010127
realzy,0.895546558664844
Boaster,1.115775731468385
CRUC1AL,1.1244498240975955
Immi,0.7706875334255194
MiGHTYMAX,0.952667983550432
Puls3,1.0677567387964615
esio,0.9056954095755206
mat1,0.9181370235289865
DeKa,0.5819460303643724
MARIO,1.028040120477055
seb,1.0447769056377483
syN,0.5559986437246963
EXUS,1.0037637265285069
NEEX,1.0798542992548332
PACIO,0.9851343703703703
dud1,0.8212837037037037
imd,0.656148074863655
kamil,1.065881112171918
morelz,1.0493176618821913
phz,0.9129547407407408
reatz,1.114753785516963
urbanbiffeN,0.9195965925925926
CONNOR93,0.9757240909270419
HenkkyG,1.0344302704438486
MonttY,1.0969808502929659
benq1,0.753869851950334
fredi,1.195783099067377
rdO,0.9090796695615528
Smyli,0.9646081983135772
queztone,1.0682824015364762
F0ray,0.9570420582272696
Ming,1.0309174508518846
Realx ,1.0681050015043094
hazy,1.187601796750779
mooNxskyb,1.1146293401936198
Attacker,1.1872500948528024
DD,1.1731303573406178
General,0.8804910282375122
Summer,1.2085041644109558
captainMo,1.0736349231906406
somebody,1.1556891022426008
ap0c,1.112081159320663
ofnu,1.1933380733946801
James,0.9924654034225874
MoeycQ,1.0758934020842978
Rickeh,1.1444191142198865
emagine,1.1041779576497792
Jibrix,0.8877809375353581
Rub3nix,0.6605893134205875
SOULZOR,0.8865712700167494
Spanisfury,0.8334368571428572
gax,0.7467967622586631
marq,1.0378261840906473
zneiL,0.7806370942056381
SEMINTE,1.1088715969950693
WHitE,1.027977709161402
XELLOW,1.235253900401175
r1d3r,0.9755163777676323
starkiller,0.8338301977914878
Insane,1.0232289939698571
M0N3Y,0.993204744091507
gas,1.1838169892620243
sPiNacH,0.9947065399784574
wjw,1.0783882138993015
MKWsf,0.7445560537566139
Torres,0.7673519375737201
dvn,0.8967534391534392
shn,1.0026960850793651
unknown,0.842854924867725
lamp,0.9170359025797467
nsww,0.8989732787021504
z1,0.8942057023106565
KS,1.0436644613621102
TONI,1.0651335620944336
AlluM3tt3,0.9218688067499798
NpK,0.9615999469687974
Roombang,0.8658377999432644
liptoN,0.8988516044147437
Detrony,1.0992035310956634
Domsterr,1.0841047805428332
ELUSIVE,1.0150214898762002
Golz,0.82795943298734
Konvict,1.084011983603064
LighteRTZ,0.9881184314251906
Sonic,1.219011523593982
deviaNt,0.9680841891601348
kanii,1.1430360154610362
zerOchaNce,0.8930661862057655
GRAMPZ,0.9512901848955342
Nerdy,1.000519863638837
Rarkar,0.898206008440745
effys,1.0102200762088385
jcrueL,1.044374767628465
fLx,0.7353467279736043
KRAEUTERHUMPEN,1.1522218546277667
creo,0.9458882012072434
nooky,1.3328494325955733
pAn,1.1363833898390343
rAx,0.7542853078470826
slap,0.9924359882963564
BERRY,0.9135471775674283
SandeN,1.1087843585461352
deNos,0.44324418181818165
holzt,0.9667310105277761
kruzer,0.8156424060019265
mertz,1.1636065023811897
ofvirkur,0.955311540689596
peterr,0.8026126933437405
sPiKe,0.4325738181818181
NK4Y,1.1197943978053957
Rock1nG,1.032175283675285
niki1,1.1755392867022125
psycho,0.927094895687435
xek,1.0335843132740103
b0bbzki,1.0418999881321855
benny,0.9964253131870212
bishop,1.0092111945962985
feddan,0.690555385418579
jayzaR,1.1200124316394076
kicker,0.9353382148171718
zape,1.0010200114991723
Zyppe,0.902564812628452
hk0n,0.8185837289390745
kalle,1.0554304350508532
m1kkis,0.9415761878971854
ANDROID,1.0938208452885523
KIPPI,0.8346848646034816
Kasafoa,0.9517109593810444
Kim,0.9841004047747494
Rambolina,1.0740689200515796
dunno,1.1516140986460348
juliano,1.0181348156406562
mimi,1.084429678287241
nylon,0.5699784425657485
vilga,0.9168553129315461
zAAz,1.1527631315117217
Aidy,0.9604159128573874
Cla,1.1360249589771345
Llo,0.9705816274610513
MAR1ON,0.7065022845415416
MiTsu,1.0644746880149922
Mouse,0.7694723199794554
Nuci,0.9457429594247561
SaAku,1.2458926129053893
Szanto,0.8692541886663241
TORKA,0.7813553753373687
CERIIZZN,0.8458673902439025
HellRose,0.8966243104693455
Jinjin,1.147307078110903
Julie,1.0199447584846575
KllyVe,1.172148844009487
Missa,1.099004001697771
Nasty,0.7897118780487805
Shifty,0.9487404835528328
aLx-,0.8185034634146341
aME,0.9233747073170732
Ant1ka,0.9340282789733241
Bloody Elf,1.0665329536178108
Jen,0.6227925658627086
Riley,0.9465590400959224
dshq,0.9106705188291951
HaySS,0.7466522758620691
L.K.S,1.0456955862068964
aurora,0.6851084827586207
mattye,0.963619448275862
shushu,0.9231768275862069
Eley,0.9073996862145455
PORKiEE,0.7922612678132678
dee,0.8789260455581221
kaboose,1.038916415026535
koreux,0.7045402181818181
maL,0.7802660545504003
THREAT,0.7206707331995861
element,0.9798252069109975
kabal,1.1437929238988396
syrsoN,1.1750188489294866
ERROR,0.6455108999999999
KNF,0.5461594633333333
osama,1.0489088538796791
oxley,0.5032450166666667
plavi,0.8823651666666668
natu,0.8662418496554667
ZEN,1.035031488019818
cosmeeeN,1.2105450771508357
HogaR,0.6414555837669859
Ivchon1,0.854112732863156
nEMANHA,0.8750989736262733
skovA,0.8964041542384894
soLo,0.9308410080454727
DaNy,0.3109368333333332
DecE,1.0650233333333334
SNAPPLE,1.3306931666666666
SeDaN,0.6906473333333334
abo,0.8907343333333333
3,0.8976055636876443
546,0.9420384880012673
Fz1,0.8899710252017992
Maksim1g,0.8782647578616881
Roc,0.7606404400182238
Karsa,1.029050556637564
Kymeister,1.0877802916793284
Not7,1.0871194234719128
Richie,1.0254039328302205
Supreme,1.0808686523453985
p3rch,0.7921486285714286
Bubzkji,1.1698224339986147
haste,0.9114656904335077
larsen,1.0642404456050443
niko,1.0913602990527553
DEv,0.7464838831543633
Glovee,0.9745535055655142
LEGOO,0.8885859963470447
TRuve,1.1027977777777778
bodito,1.0189491217715736
kero,0.9868024282404247
mag0o,0.895862367456541
mini,1.1158515854648696
plum,0.9966321462175163
BTN,1.0501743461871296
Fabre,0.5672138356709956
Freestyle,1.3349244372526026
REAL,1.0707458558830845
jaxi,1.0891321086611452
meesHa,1.1277463053063068
Irukandji,0.9966426834402105
syon,0.7646119333333332
333ed2k,1.0404248159290619
Artill,0.989215571136239
bottle,1.1664821987125096
muziwei,0.9465381544129661
ryk,0.9501530298604971
DiMKE,1.1234248090123966
HOLMES,1.01862796425331
UNTOUCHED,0.9717281950746023
d3k1,0.8706066907770101
m4Rk0,0.7435571983458648
a2z,0.92923683672985
ryx,1.1810538562810686
tck,0.8368222312793547
Res1st,0.9085505731601731
kakafu,0.958101540806759
BlackMamba,1.0470275577811712
Jewelry,1.029849073958189
OverR,0.6667652782521953
jackhan,1.124459434307195
lim,0.803063439761134
Argency,1.048579450964109
ChrisMaQ,0.9740202129273035
HZ,1.1820993825877588
LOVEYY,1.147148005315628
ayaya,1.1164085810037547
ed101,1.0858949968326375
Peggyyyyy,0.6043745081395347
quiver,0.6428148593023256
hampus,1.096052737885433
PlesseN,1.096879328253742
Surreal,1.0167825791781393
Blue,0.9637726789939101
MarKE,1.1925728814868424
Pollo,1.0810546670676886
Banteng,1.0973084055140498
FrostMisty,1.1386872215083474
frgd,0.6461246688183259
roseau,1.111054791440171
soifong,0.828580875995793
DaY,1.1528030173686457
aNdz,0.9168881980211122
moen,0.6792476752595774
neto,0.9611804316502182
harsen,0.6173070833333332
raresenko,0.44355275
Norisen,1.0259941660118463
ZodiaX,1.1552877647058821
BabyBoy,0.8966179538685997
CigaretteS,1.205458419259988
DubsteP,1.0304980565411765
Getziimov,1.031524507732694
Hannibal,0.8683067263791816
TOR,1.0996636324331506
bnwGiggs,1.063642485898371
cbbk,1.0760387258264967
dispenser,1.1249879017489541
qqGOD,1.1392533283178794
dejavux,0.8322661138939806
ichibaNNN,1.0667564438354864
LILMAN,1.0266413156807206
pita,0.7667997276859417
color,0.8070311428571428
aKis,0.9430655834144742
sHALITRA,0.6648275136876006
KORN,1.0197217322250278
huyak,0.873693543246515
asia,0.6537930457026713
johnNe,0.8810373691056911
slimc,0.5940731511730544
vins,0.7017145059698024
wuzz,1.133435142857143
hitMouse,0.9795136802588564
RiN,1.0050375272727272
Click-,0.8682933247149582
pzK!D,1.0273456064145299
Ica,0.9048470592592592
dayV1D,0.3725753367143853
busta,0.8293366883545673
NOFEAR,1.079419480103694
dreaM,1.04963628952098
Fluyr,0.9109626658051964
chelo,1.1338364788485127
chucky,0.8838336638686171
exit,1.166054761130161
guerri,0.9743117674046673
knight,1.0326346097026025
leon,0.8337471510408488
spacca,1.0314441194572184
tt,0.9580310693381754
DuDe,0.7894540047860872
furious,1.0596181465753425
mantuu,1.1907664419497772
royk,0.9661462465753424
tedderzy,0.8866052938282959
DeStiNy,1.0965053032499723
JonY BoY,1.1098061013056146
bit,1.1109566985620005
coMplot,0.8522107945938792
kNgV-,1.1989579289724894
mch,1.1011726685766454
nak,0.9651558883276944
nbl,1.0414607808268384
nch,0.8859745238850043
sheep,0.9844650612086575
iDk,1.162966746051106
bld,1.0966877069961087
caike,1.034893365711869
cogu,0.9504989535941256
fv,0.9562714524514239
gut0,0.944807628222731
land1n,1.125776136260973
lrz,0.9661295448146598
pava,1.0962820244836895
prd,1.112497630508219
will,1.0444638413664094
NEKIZ,1.0253058421382086
PKL,1.0638189225138535
rody,0.8186840689655173
tifa,1.0630077521289543
yel,1.0742196654877847
BIEL THE MAGICIAN,1.1506097393509127
KHTEX,1.1958165373749252
dzt,1.091742388632949
gaabxx,0.9735790019531196
tatazin,1.128425440694703
MichaelJacKie,0.7652033777777778
sXe,1.1182084409228077
NENO,1.1115218955161614
bzt,0.9259580373109783
leyla,0.7000006285714284
Badshah,0.8850461733695617
ScrunK,0.9666719788705315
dav1dK,0.9635157049395241
enkay J,0.7955844953730387
failzzr,0.8989304740342149
threeman,0.8585053336428954
Foga,1.0220465958991056
Koshak,1.1080375852160465
PLAZ,1.0307539792175693
norison,0.8363862805705008
spyn,0.9266046776215728
Bryan,0.7198385599999999
BAS,1.0082071455211465
PALICH,1.1449428150292398
ace,0.9007394564036603
kinqie,1.0581705237345982
lma,0.8934676256604887
medusa,0.9732176223614755
nonick,1.0186195121325667
BLU3,0.6279069166666668
becker,0.9544295639803096
cromen,1.091562311713321
zEVES,0.9354206891865828
ztk,1.0615760657439364
AaroN,1.0622160297029626
Monu,0.9090298042508187
kajsk1ng,0.9805392990466405
mole,1.0721314270093139
Bååten,1.0756289360605875
Golden,0.9999750264216158
Kevve,0.8258755942617447
rb$,0.8188110676328502
kUtA,0.6461041202797203
mSx,0.37323102564102556
DroW,0.8002967616927291
boco,0.9478057693159014
summit,0.9179394055531257
Kallberg,0.6271975460712266
RuStY,1.0494326544516215
f1nsen,1.001807172506676
frkz,0.9836253700452805
lunkzter,0.833416344827586
melonhead,0.8985470283348912
zownie,1.4265029655172417
Makoto,0.9787295999999999
furtad0,0.7162990222222221
lgzn,0.7588872888888889
m4zu,0.7244564444444446
sea,0.4706851555555556
hoyland,0.8708515471698113
Subroza,1.090178626111156
L1me,0.9416882548262548
SART,0.9501101152785438
kNiFe,0.7994368571428572
sharp,0.9279722448979593
sobo,0.8782033469387756
Maiko,0.9939537396426814
kassad,0.9177727571312568
Olga,1.1219890010934521
delboNi,1.092705752303817
din0,0.9836316922986303
dukka,0.8881119385325587
peonzoid,0.8558203733130094
FliP1,1.0213182179200166
reactioN,0.3842083199999999
Randje,0.5590506815953653
Jayzwalkingz,1.005229537882132
bladE,1.0014510841876834
Cunha,1.002326497516497
DUBII,1.728091578947368
dixon,1.0563241483415289
dmca,0.2732176842105262
jay,1.0733476162679425
plat,1.2570546357858159
sh1zlEE,1.094972483085397
stadodo,1.0301876754212598
stavie,0.5181782105263157
w0rms,-0.02903326315789473
naSu,0.9495616003307737
gimpen,0.919013149703786
fakebrother,0.9884785833156005
fpg,1.0452718384067612
Leaf,1.0406559993883346
vts,0.844052761904762
EMENK,0.9451186405202454
HECTOz,1.0578029136458469
Inzta,0.9999468416572428
tabac0,0.9982876665130065
invul,1.061811566611955
DEV7L,1.0635242465718746
KETUBOR,0.6369811969990136
ZEDKO,1.063147960229115
blade,0.7498472368821986
frozen,1.253070594052625
oKKo,1.0550360484084385
valde,1.191578748664792
JUGi,1.1571133467282195
Tresh1k,0.8932277045179022
LuL4,1.0222155907038082
dukeN,1.0667291970906383
fbm,0.9986755130264872
s1,1.0089959117980085
zqkS,1.0647083911021729
NikoM,1.189243498216777
Noktse,1.1032788582665363
Zote,1.0347644498773676
dinamo,0.6343667901234568
reversive,1.1063766412513198
9/S/,0.9058077002103482
BanGa,0.8470003660064357
Sideny,1.041390336365994
kfcg,0.9798314096773637
moki,1.0234378485945754
smartshi,1.0331210077293935
traceFIRE,0.9050941767337523
pino,0.9712266666666667
Drea3er,1.0048866762854296
Mr.six,1.0637354123471816
QuQu,1.0727453045924216
Questionmark,0.8207467176756562
Rita,0.925198182567457
pbD,0.8912187328701293
powerputte,0.9317931920669786
weber,1.063819320942012
guishorro,0.9975839716492134
BLUEE,1.0577590381320114
COcoSUPERSTARS,0.6824946956521738
jok,0.7310761739130436
HeUkA,0.912177350350063
JaCkz,1.15367392115081
SVEN1,0.7690907560547857
instanz,0.9700187714349948
madc,0.8544176003461665
Jesp,1.0841924035693304
r0m,0.6225410833333332
smooya,1.1864829047976693
yNc,0.9606253525875877
zNf,1.140745857670876
AlaNDieg0R,0.9368402591239077
Maluk3,1.16761572845729
bt0,0.8857386674625277
trk,1.2510320174024447
naturaL,0.9123444779497257
haqx,1.2474014066666665
Markoś,1.0691699416697873
SOON,0.9497426112120079
TOAO,1.0232985112057082
fullspeed,0.9739302569980396
fuqu,0.8403792545034466
ovvy,0.829247234122415
dobu,1.1373248195799968
kani,0.7350958579393939
Flarich,1.1590216972781833
Flushed,0.8137100264550264
kykaho,1.068790121693122
KRAMZ,0.3939182926829268
Fenon,0.761157137254902
bes,0.7344338557422969
darko,1.0377493526210515
ponczek,1.0070515816524612
tecek,0.9236495381393695
maRky,0.9984743902959273
1ke,0.9686549545787733
Surge,1.1904922199724692
jOELZ,1.2284158933180227
SHiPZ,1.1609339358838378
horvy,1.0146324288597472
doktizh,1.033010741626295
Samzter,0.6897121875522139
0i,1.0364873773682823
future,0.9834849375000001
Kixerx,0.8669568074406319
kelele,0.9907605159666135
chrille,0.9195940858377752
b0RUP,1.126678303122293
oddo,1.0300416946254018
